name,success,Constant(suiteName),CountUserInteractions(examples),SumMilliseconds(learningTime),First(timestamp),VersionSpaceVolume(learnedProgramSet),VersionSpaceSize(learnedProgramSet)
0000016853.flight_info.ArrivalGate<-DepartureGate,PASS,EText,1,305.9546,6/9/2017 10:38,2931,424853646
0000016853.flight_info.ArrivalGate<-DepartureTime,PASS,EText,1,349.0613,6/9/2017 10:38,2853,424853646
0000016853.flight_info.ArrivalGate<-Status,PASS,EText,1,419.1088,6/9/2017 10:38,2955,424853646
0000016853.flight_info.ArrivalGate<-To,PASS,EText,1,474.9772,6/9/2017 10:38,2961,424853646
0000016853.flight_info.ArrivalGate<-From,PASS,EText,1,385.5662,6/9/2017 10:38,1883,424853646
0000016853.flight_info.ArrivalGate<-FlightNumber,PASS,EText,1,400.3794,6/9/2017 10:38,1893,424853646
0000016853.flight_info_list.ArrivalGate<-BaggageClaim,PASS,EText,1,512.0383,6/9/2017 10:38,1761,424853646
0000016853.flight_info_list.ArrivalGate<-DepartureGate,PASS,EText,1,328.069,6/9/2017 10:39,2931,424853646
0000016853.flight_info_list.ArrivalGate<-DepartureTime,PASS,EText,1,374.2587,6/9/2017 10:39,2853,424853646
0000016853.flight_info_list.ArrivalGate<-Status,PASS,EText,1,401.8691,6/9/2017 10:39,2955,424853646
0000016853.flight_info_list.ArrivalGate<-To,PASS,EText,1,436.7688,6/9/2017 10:39,2961,424853646
0000016853.flight_info_list.ArrivalGate<-From,PASS,EText,1,396.2932,6/9/2017 10:39,1883,424853646
0000016853.flight_info_list.ArrivalGate<-FlightNumber,PASS,EText,1,413.5768,6/9/2017 10:39,1893,424853646
mvp-doug.atoms.E<-N6,PASS,EText,1,182.0137,6/9/2017 10:01,962,424253808
mvp-doug.atoms.E<-N5,PASS,EText,1,182.4759,6/9/2017 10:01,978,424253808
mvp-doug.atoms.E<-N4,PASS,EText,1,168.3351,6/9/2017 10:01,976,424253808
mvp-doug.atoms.E<-N3,PASS,EText,1,197.7186,6/9/2017 10:01,953,424253808
mvp-doug.atoms2.E<-N6,PASS,EText,1,171.9353,6/9/2017 10:02,962,424253808
mvp-doug.atoms2.E<-N5,PASS,EText,1,172.6677,6/9/2017 10:02,978,424253808
mvp-doug.atoms2.E<-N4,PASS,EText,1,186.0844,6/9/2017 10:02,976,424253808
mvp-doug.atoms2.E<-N3,PASS,EText,1,181.832,6/9/2017 10:02,953,424253808
mvp-doug.atoms.N1<-N2,PASS,EText,1,168.6543,6/9/2017 10:01,962,423700312
mvp-doug.atoms2.N1<-N2,PASS,EText,1,186.6715,6/9/2017 10:02,962,423700312
0000021419.info.Company<-Flight,PASS,EText,1,312.6758,6/9/2017 10:38,2264,422745536
ls-l.field4<-field1,PASS,EText,1,162.4396,6/9/2017 10:03,1105,422178048
0000021419.info.Locator<-Name,PASS,EText,1,222.2048,6/9/2017 10:37,1491,421605192
0000021419.info.Locator<-BagClaim,PASS,EText,1,225.5494,6/9/2017 10:37,1443,421605192
0000021419.info.Locator<-ArrivalGate,PASS,EText,1,210.9164,6/9/2017 10:37,1479,421605192
0000021419.info.Locator<-ArrivalTime,PASS,EText,1,251.1458,6/9/2017 10:37,1435,421605192
0000273930.info.Taxes<-root,PASS,EText,1,3368.3119,6/9/2017 10:23,1427,421363712
0000000053.info.Seats<-Carrier,PASS,EText,1,214.3388,6/9/2017 10:57,1221,419923440
vadump.baseAddress_sequence.State<-root,PASS,EText,1,412.3442,6/9/2017 8:15,2466,419810386
authors.personInfo.Zip<-Address,PASS,EText,1,99.1579,6/9/2017 10:13,854,418537382
authors.personinfo_sequence.Zip<-Address,PASS,EText,1,129.7566,6/9/2017 10:13,854,418537382
0000273930.info.Taxes<-Date,PASS,EText,1,1054.7606,6/9/2017 10:22,1519,417404428
0000273930.info.Taxes<-CardHeldBy,PASS,EText,1,1136.1744,6/9/2017 10:22,1519,417404428
0000273930.info.Taxes<-card,PASS,EText,1,1079.9414,6/9/2017 10:22,1515,417404428
0000273930.info.Taxes<-Nonrefundable,PASS,EText,1,1105.2351,6/9/2017 10:22,1519,417404428
0000273930.info.Taxes<-TotalFare,PASS,EText,1,950.8129,6/9/2017 10:22,1549,417404428
0000273930.info.Taxes<-TravelerTotal,PASS,EText,1,980.8308,6/9/2017 10:22,1625,417404428
0000273930.info.Taxes<-Ticket,PASS,EText,1,2583.6202,6/9/2017 10:22,1783,417404428
0000273930.info.Taxes<-Traveler,PASS,EText,1,2644.4074,6/9/2017 10:22,1669,417404428
0000273930.info.Taxes<-Seats,PASS,EText,1,2796.8433,6/9/2017 10:22,1653,417404428
0000273930.info.Taxes<-Class,PASS,EText,1,2773.82,6/9/2017 10:22,1647,417404428
0000273930.info.Taxes<-Arrives,PASS,EText,1,2865.2414,6/9/2017 10:22,1653,417404428
0000273930.info.Taxes<-Departs,PASS,EText,1,2867.8394,6/9/2017 10:22,1703,417404428
0000273930.info.Taxes<-Equipment,PASS,EText,1,2953.2109,6/9/2017 10:22,1695,417404428
0000273930.info.Taxes<-Flight,PASS,EText,1,2884.5603,6/9/2017 10:23,1699,417404428
0000273930.info.Taxes<-Travelers,PASS,EText,1,3043.5467,6/9/2017 10:23,1603,417404428
0000273930.info.Taxes<-Confirmation,PASS,EText,1,3193.7411,6/9/2017 10:23,1407,417404428
DataFile.slot_type.Type<-Slot,PASS,EText,1,273.381,6/9/2017 10:10,2079,416764656
audit.template.template.rootStruct.ProcessId<-root,PASS,EText,1,413.1217,6/9/2017 10:14,1539,409696092
0000273930.info.Nonrefundable<-CardHeldBy,PASS,EText,1,388.381,6/9/2017 10:21,926,409105280
0000273856.info.Nonrefundable<-CarHeldBy,PASS,EText,1,383.9057,6/9/2017 10:28,926,409105280
0000011093.flight_info.To<-From,PASS,EText,1,374.9019,6/9/2017 10:42,2757,408593556
0000011093.flight_info_list.To<-From,PASS,EText,1,379.8631,6/9/2017 10:42,2757,408593556
audit.template.template.rootStruct.ProcessId<-ProcessName,PASS,EText,1,386.094,6/9/2017 10:14,1627,406441116
bankinfo_short.state_branch_twoAddressStructs_amount.Street<-BranchStruct,PASS,EText,3,2015.0995,6/9/2017 10:11,1412,405195544
pldi2014.keynote_session_paper.Paper<-PaperStruct,PASS,EText,1,254.1704,6/9/2017 8:19,986,404764752
xmlEmployee.id_name_age.Age<-Name,PASS,EText,1,383.5916,6/9/2017 8:14,903,404410800
mvp-hydrogens.allproperties.Smiles<-inChiKey,PASS,EText,1,1734.9495,6/9/2017 8:26,1933,400456896
mvp-hydrogens.allproperties.Smiles<-inChi,PASS,EText,2,2833.4935,6/9/2017 8:26,1957,400456896
mvp-hydrogens.allproperties.Smiles<-AmbiguousFlag,PASS,EText,2,2979.4168,6/9/2017 8:26,1953,400456896
mvp-hydrogens.allproperties.Smiles<-ModifiedDate,PASS,EText,2,2993.7836,6/9/2017 8:26,1955,400456896
mvp-hydrogens.allproperties.Smiles<-MolecularWeight,PASS,EText,2,3073.3821,6/9/2017 8:26,1955,400456896
mvp-hydrogens.allproperties.Smiles<-Formula,PASS,EText,2,3048.6619,6/9/2017 8:26,1957,400456896
mvp-hydrogens.allproperties.Smiles<-Type,PASS,EText,2,2899.3869,6/9/2017 8:26,1957,400456896
mvp-hydrogens.allproperties.Smiles<-SystematicName,PASS,EText,2,3092.4446,6/9/2017 8:26,1945,400456896
mvp-hydrogens.allproperties.Smiles<-Name,PASS,EText,2,2888.0499,6/9/2017 8:26,1939,400456896
mvp-hydrogens.allproperties.Smiles<-ObservedFormula,PASS,EText,2,3125.9536,6/9/2017 8:26,1939,400456896
mvp-hydrogens.allproperties.Smiles<-MissingHeavyAtoms,PASS,EText,2,3266.3387,6/9/2017 8:26,1939,400456896
mvp-hydrogens.allproperties.Smiles<-Model,PASS,EText,2,3435.2,6/9/2017 8:26,1939,400456896
mvp-hydrogens.allproperties.Smiles<-ResidueNumber,PASS,EText,2,3361.8834,6/9/2017 8:26,1939,400456896
mvp-hydrogens.allproperties.Smiles<-ChainId,PASS,EText,2,3048.3388,6/9/2017 8:27,1939,400456896
mvp-hydrogens.allproperties.Smiles<-PdbId,PASS,EText,2,3387.4541,6/9/2017 8:27,1939,400456896
mvp-hydrogens.allproperties.Smiles<-ChemCompId,PASS,EText,2,3084.2839,6/9/2017 8:27,1939,400456896
mvp-hydrogens.allproperties.Smiles<-Instance,PASS,EText,2,3482.7309,6/9/2017 8:27,1939,400456896
mvp-hydrogens.allproperties.Smiles<-Property5,PASS,EText,2,4117.1699,6/9/2017 8:27,1933,400456896
mvp-hydrogens.allproperties.Smiles<-Property4,PASS,EText,2,4307.7469,6/9/2017 8:27,1933,400456896
mvp-hydrogens.allproperties.Smiles<-Property3,PASS,EText,2,5021.3913,6/9/2017 8:27,1933,400456896
mvp-hydrogens.allproperties.Smiles<-Property2,PASS,EText,2,5044.756,6/9/2017 8:27,1933,400456896
mvp-hydrogens.allproperties.Smiles<-Property1,PASS,EText,2,5169.2682,6/9/2017 8:27,1933,400456896
mvp-hydrogens.allproperties.Smiles<-Record,PASS,EText,2,5000.9844,6/9/2017 8:27,1933,400456896
mvp-hydrogens.allproperties.Smiles<-RecordStruct,PASS,EText,2,4931.0456,6/9/2017 8:27,1933,400456896
mvp-hydrogens.synonyms.Smiles<-inChiKey,PASS,EText,1,1752.6443,6/9/2017 9:20,1933,400456896
mvp-hydrogens.synonyms.Smiles<-inChi,PASS,EText,2,2615.1634,6/9/2017 9:20,1957,400456896
mvp-hydrogens.synonyms.Smiles<-AmbiguousFlag,PASS,EText,2,2882.3389,6/9/2017 9:20,1953,400456896
mvp-hydrogens.synonyms.Smiles<-ModifiedDate,PASS,EText,2,2998.1858,6/9/2017 9:20,1955,400456896
mvp-hydrogens.synonyms.Smiles<-MolecularWeight,PASS,EText,2,2846.6487,6/9/2017 9:20,1955,400456896
mvp-hydrogens.synonyms.Smiles<-Formula,PASS,EText,2,2922.133,6/9/2017 9:20,1957,400456896
mvp-hydrogens.synonyms.Smiles<-Type,PASS,EText,2,2784.724,6/9/2017 9:20,1957,400456896
mvp-hydrogens.synonyms.Smiles<-SystematicName,PASS,EText,2,2970.1925,6/9/2017 9:21,1945,400456896
mvp-hydrogens.synonyms.Smiles<-Name,PASS,EText,2,3019.4207,6/9/2017 9:21,1939,400456896
mvp-hydrogens.synonyms.Smiles<-ObservedFormula,PASS,EText,2,2910.2685,6/9/2017 9:21,1939,400456896
mvp-hydrogens.synonyms.Smiles<-MissingHeavyAtoms,PASS,EText,2,3108.6247,6/9/2017 9:21,1939,400456896
mvp-hydrogens.synonyms.Smiles<-Model,PASS,EText,2,3191.6559,6/9/2017 9:21,1939,400456896
mvp-hydrogens.synonyms.Smiles<-ResidueNumber,PASS,EText,2,2999.6452,6/9/2017 9:21,1939,400456896
mvp-hydrogens.synonyms.Smiles<-ChainId,PASS,EText,2,3055.922,6/9/2017 9:21,1939,400456896
mvp-hydrogens.synonyms.Smiles<-PdbId,PASS,EText,2,3328.6848,6/9/2017 9:21,1939,400456896
mvp-hydrogens.synonyms.Smiles<-ChemCompId,PASS,EText,2,2967.1624,6/9/2017 9:21,1939,400456896
mvp-hydrogens.synonyms.Smiles<-Instance,PASS,EText,2,3069.9154,6/9/2017 9:21,1939,400456896
mvp-hydrogens.synonyms.Smiles<-Property5,PASS,EText,2,3794.8736,6/9/2017 9:21,1933,400456896
mvp-hydrogens.synonyms.Smiles<-Property4,PASS,EText,2,4329.503,6/9/2017 9:21,1933,400456896
mvp-hydrogens.synonyms.Smiles<-Property3,PASS,EText,2,4667.9032,6/9/2017 9:21,1933,400456896
mvp-hydrogens.synonyms.Smiles<-Property2,PASS,EText,2,4883.8606,6/9/2017 9:21,1933,400456896
mvp-hydrogens.synonyms.Smiles<-Property1,PASS,EText,2,4748.5364,6/9/2017 9:21,1933,400456896
mvp-hydrogens.synonyms.Smiles<-Record,PASS,EText,2,4761.8828,6/9/2017 9:21,1933,400456896
mvp-hydrogens.synonyms.Smiles<-RecordStruct,PASS,EText,2,4733.3727,6/9/2017 9:21,1933,400456896
0000807684.info.Flight<-ConnectingFlight,PASS,EText,1,183.0468,6/9/2017 10:19,1073,397719600
0000807684.info.Flight<-ConnectingAirline,PASS,EText,1,164.394,6/9/2017 10:19,1053,397719600
psforum_scenario2.firstline_allwords.P5<-P4,PASS,EText,1,152.2265,6/9/2017 8:18,944,397660690
nozzle.field3<-field4,PASS,EText,1,1552.1476,6/9/2017 8:21,1936,397591350
nozzle.field3<-field2,PASS,EText,1,1919.0744,6/9/2017 8:21,2064,397591350
nozzle.field3<-field1,PASS,EText,1,951.087,6/9/2017 8:21,2198,397591350
nozzle.field3<-region0,PASS,EText,1,621.8941,6/9/2017 8:21,2176,397591350
mvp-doug.atoms.N3<-N6,PASS,EText,3,727.3492,6/9/2017 10:01,990,396766552
mvp-doug.atoms.N3<-N5,PASS,EText,2,389.2761,6/9/2017 10:01,1003,396766552
mvp-doug.atoms2.N3<-N6,PASS,EText,3,779.3807,6/9/2017 10:02,990,396766552
mvp-doug.atoms2.N3<-N5,PASS,EText,2,353.0071,6/9/2017 10:02,1003,396766552
0000074984.info.Arrival<-Departure,PASS,EText,1,206.5379,6/9/2017 10:37,1121,396145384
0000005986.info.ArrivalTime<-DepartureDate,PASS,EText,1,179.8057,6/9/2017 10:46,1135,396145384
0000769120.info.Flight<-ArrivalGate,PASS,EText,1,205.0817,6/9/2017 10:20,1204,396028272
arp2.interface_address.Interface<-InterfaceStruct,PASS,EText,1,206.7765,6/9/2017 10:14,677,394154176
mvp-hydrogens.allproperties.Property1<-Smiles,PASS,EText,1,4015.8324,6/9/2017 9:17,1830,393469142
mvp-hydrogens.allproperties.Property1<-inChiKey,PASS,EText,1,3705.6988,6/9/2017 9:17,1824,393469142
mvp-hydrogens.allproperties.Property1<-inChi,PASS,EText,1,3662.3219,6/9/2017 9:17,1824,393469142
mvp-hydrogens.allproperties.Property1<-AmbiguousFlag,PASS,EText,1,3586.8865,6/9/2017 9:17,1818,393469142
mvp-hydrogens.allproperties.Property1<-ModifiedDate,PASS,EText,1,3344.4553,6/9/2017 9:18,1814,393469142
mvp-hydrogens.allproperties.Property1<-MolecularWeight,PASS,EText,1,3650.5992,6/9/2017 9:18,1814,393469142
mvp-hydrogens.allproperties.Property1<-Formula,PASS,EText,1,3346.702,6/9/2017 9:18,1814,393469142
mvp-hydrogens.allproperties.Property1<-Type,PASS,EText,1,3428.2841,6/9/2017 9:18,1814,393469142
mvp-hydrogens.allproperties.Property1<-SystematicName,PASS,EText,1,3171.701,6/9/2017 9:18,1810,393469142
mvp-hydrogens.allproperties.Property1<-Name,PASS,EText,1,3169.2678,6/9/2017 9:18,1786,393469142
mvp-hydrogens.allproperties.Property1<-ObservedFormula,PASS,EText,1,3012.3946,6/9/2017 9:18,1780,393469142
mvp-hydrogens.allproperties.Property1<-MissingHeavyAtoms,PASS,EText,1,2982.8966,6/9/2017 9:18,1764,393469142
mvp-hydrogens.allproperties.Property1<-Model,PASS,EText,1,2847.1642,6/9/2017 9:18,1764,393469142
mvp-hydrogens.allproperties.Property1<-ResidueNumber,PASS,EText,1,2796.6023,6/9/2017 9:18,1760,393469142
mvp-hydrogens.allproperties.Property1<-ChainId,PASS,EText,1,2782.9253,6/9/2017 9:18,1760,393469142
mvp-hydrogens.allproperties.Property1<-PdbId,PASS,EText,1,2598.3354,6/9/2017 9:18,1756,393469142
mvp-hydrogens.allproperties.Property1<-ChemCompId,PASS,EText,1,2661.8209,6/9/2017 9:18,1752,393469142
mvp-hydrogens.allproperties.Property1<-Instance,PASS,EText,1,2731.4295,6/9/2017 9:18,1732,393469142
mvp-hydrogens.allproperties.Property1<-Property5,PASS,EText,1,2304.1733,6/9/2017 9:18,1708,393469142
mvp-hydrogens.allproperties.Property1<-Property4,PASS,EText,1,1597.7179,6/9/2017 9:18,1694,393469142
mvp-hydrogens.allproperties.Property1<-Property3,PASS,EText,1,1036.9279,6/9/2017 9:18,1690,393469142
mvp-hydrogens.allproperties.Property1<-Property2,PASS,EText,1,338.4516,6/9/2017 9:18,1680,393469142
mvp-hydrogens.allproperties.Property1<-Record,PASS,EText,1,3845.1569,6/9/2017 9:18,1830,393469142
mvp-hydrogens.allproperties.Property1<-RecordStruct,PASS,EText,1,4002.5963,6/9/2017 9:18,1830,393469142
mvp-hydrogens.synonyms.Property1<-Smiles,PASS,EText,1,3475.7898,6/9/2017 9:58,1830,393469142
mvp-hydrogens.synonyms.Property1<-inChiKey,PASS,EText,1,3306.3588,6/9/2017 9:58,1824,393469142
mvp-hydrogens.synonyms.Property1<-inChi,PASS,EText,1,3322.6645,6/9/2017 9:58,1824,393469142
mvp-hydrogens.synonyms.Property1<-AmbiguousFlag,PASS,EText,1,3252.2433,6/9/2017 9:58,1818,393469142
mvp-hydrogens.synonyms.Property1<-ModifiedDate,PASS,EText,1,3076.4806,6/9/2017 9:58,1814,393469142
mvp-hydrogens.synonyms.Property1<-MolecularWeight,PASS,EText,1,2987.121,6/9/2017 9:58,1814,393469142
mvp-hydrogens.synonyms.Property1<-Formula,PASS,EText,1,3038.8076,6/9/2017 9:58,1814,393469142
mvp-hydrogens.synonyms.Property1<-Type,PASS,EText,1,2973.504,6/9/2017 9:58,1814,393469142
mvp-hydrogens.synonyms.Property1<-SystematicName,PASS,EText,1,2899.5134,6/9/2017 9:58,1810,393469142
mvp-hydrogens.synonyms.Property1<-Name,PASS,EText,1,2835.406,6/9/2017 9:58,1786,393469142
mvp-hydrogens.synonyms.Property1<-ObservedFormula,PASS,EText,1,2759.1739,6/9/2017 9:58,1780,393469142
mvp-hydrogens.synonyms.Property1<-MissingHeavyAtoms,PASS,EText,1,2541.2969,6/9/2017 9:59,1764,393469142
mvp-hydrogens.synonyms.Property1<-Model,PASS,EText,1,2586.6554,6/9/2017 9:59,1764,393469142
mvp-hydrogens.synonyms.Property1<-ResidueNumber,PASS,EText,1,2505.7189,6/9/2017 9:59,1760,393469142
mvp-hydrogens.synonyms.Property1<-ChainId,PASS,EText,1,2421.7036,6/9/2017 9:59,1760,393469142
mvp-hydrogens.synonyms.Property1<-PdbId,PASS,EText,1,2332.2041,6/9/2017 9:59,1756,393469142
mvp-hydrogens.synonyms.Property1<-ChemCompId,PASS,EText,1,2217.6901,6/9/2017 9:59,1752,393469142
mvp-hydrogens.synonyms.Property1<-Instance,PASS,EText,1,2377.8874,6/9/2017 9:59,1732,393469142
mvp-hydrogens.synonyms.Property1<-Property5,PASS,EText,1,2122.6202,6/9/2017 9:59,1708,393469142
mvp-hydrogens.synonyms.Property1<-Property4,PASS,EText,1,1287.1007,6/9/2017 9:59,1694,393469142
mvp-hydrogens.synonyms.Property1<-Property3,PASS,EText,1,859.3384,6/9/2017 9:59,1690,393469142
mvp-hydrogens.synonyms.Property1<-Property2,PASS,EText,1,330.2047,6/9/2017 9:59,1680,393469142
mvp-hydrogens.synonyms.Property1<-Record,PASS,EText,1,3462.1819,6/9/2017 9:59,1830,393469142
mvp-hydrogens.synonyms.Property1<-RecordStruct,PASS,EText,1,3520.7707,6/9/2017 9:59,1830,393469142
mvp-Test.allcolumns.TID<-root,PASS,EText,1,2605.6116,6/9/2017 8:24,1763,390150730
0000005986.info.ArrivalTime<-From,PASS,EText,1,196.0384,6/9/2017 10:46,1162,389755112
dir-firefox.dirstruct_filestruct.Dir<-root,PASS,EText,2,1133.1284,6/9/2017 10:09,2124,389068488
vadump.baseAddress_sequence.RegionSize<-BaseAddressStruct,PASS,EText,1,297.8978,6/9/2017 8:15,2646,386489518
mvp-doug.atoms.E<-N2,PASS,EText,1,165.9039,6/9/2017 10:01,935,386345808
mvp-doug.atoms2.E<-N2,PASS,EText,1,169.747,6/9/2017 10:02,935,386345808
popl15-reference.all.Year<-Reference,PASS,EText,1,175.8409,6/9/2017 8:19,1209,385650000
0000000121.info.Carrier<-root,PASS,EText,1,1184.2924,6/9/2017 10:56,2369,385005345
0000832203.info.ArrivalDate<-From,PASS,EText,1,387.069,6/9/2017 10:19,2678,383334336
0000014442.info.Name<-ArrivalTime,PASS,EText,1,259.1952,6/9/2017 10:39,1728,382167240
0000000121.info.Carrier<-Departing,PASS,EText,1,674.9492,6/9/2017 10:56,2053,380607678
0000021419.info.Name<-ArrivalTime,PASS,EText,1,274.1514,6/9/2017 10:37,1652,379880648
0000000121.info.Miles<-To,PASS,EText,1,209.7928,6/9/2017 10:55,1631,377088440
employee.name_div_alias_title_manager.Manager<-Alias,PASS,EText,1,285.9598,6/9/2017 10:09,2398,376242960
addresses.FirstName<-FullAddress,PASS,EText,1,167.8365,6/9/2017 10:16,840,376136360
0000000234.info.Nonrefundable<-CardHeldBy,PASS,EText,1,425.9189,6/9/2017 10:49,906,375815040
0000769120.info.ConnectingGate<-ArrivalGate,PASS,EText,1,249.071,6/9/2017 10:19,1640,375793420
0000769120.info.ConnectingGate<-Flight,PASS,EText,1,239.3398,6/9/2017 10:19,1588,375793420
addresses.FirstName<-AreaCode,PASS,EText,1,135.1804,6/9/2017 10:15,844,373162284
addresses.FirstName<-SubPhone,PASS,EText,1,145.7858,6/9/2017 10:15,840,373162284
addresses.FirstName<-Phone,PASS,EText,1,130.5388,6/9/2017 10:15,840,373162284
addresses.FirstName<-City,PASS,EText,1,153.2457,6/9/2017 10:15,692,373162284
addresses.FirstName<-CityState,PASS,EText,1,129.672,6/9/2017 10:15,676,373162284
addresses.FirstName<-Address,PASS,EText,1,131.6853,6/9/2017 10:15,680,373162284
0000000121.info.TotalTaxes<-root,PASS,EText,1,1452.6452,6/9/2017 10:54,2134,371355280
netstat-naob.localaddress.LocalAddress<-LocalAddressStruct,PASS,EText,1,236.5025,6/9/2017 8:22,774,369805626
0000016853.flight_info.DepartureGate<-root,PASS,EText,1,458.7753,6/9/2017 10:38,1603,368897480
0000016853.flight_info_list.DepartureGate<-FlightNumberStruct,PASS,EText,1,336.0176,6/9/2017 10:39,1765,368897480
0000016853.flight_info_list.DepartureGate<-root,PASS,EText,1,457.8829,6/9/2017 10:39,1603,368897480
0000011687.flight_info.DepartureGate<-root,PASS,EText,1,453.0149,6/9/2017 10:40,1611,368897480
0000011687.flight_info_list.DepartureGate<-FlightNumberStruct,PASS,EText,1,356.4233,6/9/2017 10:41,1773,368897480
0000011687.flight_info_list.DepartureGate<-root,PASS,EText,1,454.1187,6/9/2017 10:41,1611,368897480
0000010569.flight_info.DepartureGate<-root,PASS,EText,1,484.2828,6/9/2017 10:42,1611,368897480
0000010569.flight_info_list.DepartureGate<-FlightNumberStruct,PASS,EText,1,360.7097,6/9/2017 10:43,1773,368897480
0000010569.flight_info_list.DepartureGate<-root,PASS,EText,1,444.1814,6/9/2017 10:43,1611,368897480
0000000121.info.Name<-root,PASS,EText,1,1763.5673,6/9/2017 10:56,3320,366000960
0000000452.info.Name<-root,PASS,EText,1,1420.3477,6/9/2017 10:48,3198,364126860
0000000053.info.Name<-root,PASS,EText,1,1406.5277,6/9/2017 10:58,3206,364126860
pldi13-erc.field3<-root,PASS,EText,1,746.8215,6/9/2017 8:19,1807,363229242
0000016853.flight_info.DepartureGate<-BaggageClaim,PASS,EText,1,470.1689,6/9/2017 10:38,1603,362212144
0000016853.flight_info.DepartureGate<-ArrivalGate,PASS,EText,1,425.448,6/9/2017 10:38,1623,362212144
0000016853.flight_info.DepartureGate<-ArrivalTime,PASS,EText,1,407.1756,6/9/2017 10:38,1619,362212144
0000016853.flight_info.DepartureGate<-Status,PASS,EText,1,325.3731,6/9/2017 10:38,2411,362212144
0000016853.flight_info.DepartureGate<-To,PASS,EText,1,350.1726,6/9/2017 10:38,2413,362212144
0000016853.flight_info.DepartureGate<-From,PASS,EText,1,338.6554,6/9/2017 10:38,1767,362212144
0000016853.flight_info.DepartureGate<-FlightNumber,PASS,EText,1,344.3091,6/9/2017 10:38,1765,362212144
0000016853.flight_info_list.DepartureGate<-BaggageClaim,PASS,EText,1,463.7725,6/9/2017 10:39,1603,362212144
0000016853.flight_info_list.DepartureGate<-ArrivalGate,PASS,EText,1,466.6923,6/9/2017 10:39,1623,362212144
0000016853.flight_info_list.DepartureGate<-ArrivalTime,PASS,EText,1,405.4508,6/9/2017 10:39,1619,362212144
0000016853.flight_info_list.DepartureGate<-Status,PASS,EText,1,338.9537,6/9/2017 10:39,2411,362212144
0000016853.flight_info_list.DepartureGate<-To,PASS,EText,1,360.7026,6/9/2017 10:39,2413,362212144
0000016853.flight_info_list.DepartureGate<-From,PASS,EText,1,323.0971,6/9/2017 10:39,1767,362212144
0000016853.flight_info_list.DepartureGate<-FlightNumber,PASS,EText,1,366.9402,6/9/2017 10:39,1765,362212144
0000011687.flight_info.DepartureGate<-BaggageClaim,PASS,EText,1,458.1665,6/9/2017 10:40,1611,362212144
0000011687.flight_info.DepartureGate<-ArrivalGate,PASS,EText,1,414.8667,6/9/2017 10:40,1627,362212144
0000011687.flight_info.DepartureGate<-ArrivalTime,PASS,EText,1,413.5144,6/9/2017 10:40,1619,362212144
0000011687.flight_info.DepartureGate<-Status,PASS,EText,1,339.229,6/9/2017 10:40,2411,362212144
0000011687.flight_info.DepartureGate<-To,PASS,EText,1,375.7951,6/9/2017 10:40,2335,362212144
0000011687.flight_info.DepartureGate<-From,PASS,EText,1,349.9577,6/9/2017 10:40,1779,362212144
0000011687.flight_info.DepartureGate<-FlightNumber,PASS,EText,1,332.6003,6/9/2017 10:40,1773,362212144
0000011687.flight_info_list.DepartureGate<-BaggageClaim,PASS,EText,1,418.7078,6/9/2017 10:41,1611,362212144
0000011687.flight_info_list.DepartureGate<-ArrivalGate,PASS,EText,1,437.1734,6/9/2017 10:41,1627,362212144
0000011687.flight_info_list.DepartureGate<-ArrivalTime,PASS,EText,1,422.4625,6/9/2017 10:41,1619,362212144
0000011687.flight_info_list.DepartureGate<-Status,PASS,EText,1,326.6298,6/9/2017 10:41,2411,362212144
0000011687.flight_info_list.DepartureGate<-To,PASS,EText,1,341.4754,6/9/2017 10:41,2335,362212144
0000011687.flight_info_list.DepartureGate<-From,PASS,EText,1,331.5886,6/9/2017 10:41,1779,362212144
0000011687.flight_info_list.DepartureGate<-FlightNumber,PASS,EText,1,386.6166,6/9/2017 10:41,1773,362212144
0000010569.flight_info.DepartureGate<-BaggageClaim,PASS,EText,1,455.7393,6/9/2017 10:42,1611,362212144
0000010569.flight_info.DepartureGate<-ArrivalGate,PASS,EText,1,404.6689,6/9/2017 10:42,1627,362212144
0000010569.flight_info.DepartureGate<-ArrivalTime,PASS,EText,1,442.0962,6/9/2017 10:42,1619,362212144
0000010569.flight_info.DepartureGate<-Status,PASS,EText,1,312.8164,6/9/2017 10:42,2411,362212144
0000010569.flight_info.DepartureGate<-To,PASS,EText,1,349.8376,6/9/2017 10:42,2413,362212144
0000010569.flight_info.DepartureGate<-From,PASS,EText,1,330.9671,6/9/2017 10:42,1775,362212144
0000010569.flight_info.DepartureGate<-FlightNumber,PASS,EText,1,358.9785,6/9/2017 10:42,1773,362212144
0000010569.flight_info_list.DepartureGate<-BaggageClaim,PASS,EText,1,464.6112,6/9/2017 10:43,1611,362212144
0000010569.flight_info_list.DepartureGate<-ArrivalGate,PASS,EText,1,431.016,6/9/2017 10:43,1627,362212144
0000010569.flight_info_list.DepartureGate<-ArrivalTime,PASS,EText,1,450.6778,6/9/2017 10:43,1619,362212144
0000010569.flight_info_list.DepartureGate<-Status,PASS,EText,1,306.6732,6/9/2017 10:43,2411,362212144
0000010569.flight_info_list.DepartureGate<-To,PASS,EText,1,346.2971,6/9/2017 10:43,2413,362212144
0000010569.flight_info_list.DepartureGate<-From,PASS,EText,1,357.392,6/9/2017 10:43,1775,362212144
0000010569.flight_info_list.DepartureGate<-FlightNumber,PASS,EText,1,352.4474,6/9/2017 10:43,1773,362212144
